materialSampleID,principalInvestigator,locality,phylum,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,georeferenceProtocol,yearCollected,monthCollected,dayCollected,genus,species,permitInformation,basisOfIdentification,country,lifeStage,sex,geneticTissueType,stateProvince,island,islandGroup,establishmentMeans,habitat,microHabitat,substratum,minimumDepthInMeters,maximumDepthInMeters,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,associatedTaxa,wormsID,weight,length,class,order,family,subSpecies,vernacularName,taxonRemarks,sampleOwnerInstitutionCode,fundingSource,occurrenceID,catalogNumber,associatedSequences,recordedBy,identifiedBy,yearIdentified,monthIdentified,dayIdentified,preservative,samplingProtocol,plateID,wellID,extractionID,previousTissueID,tissueStorageID,associatedMedia,associatedReferences,previousIdentifications,occurrenceRemarks,fieldNotes,eventRemarks,bcid
TW02,Shang-Yin Liu,"Two Fat Thom, Brunei",Chordata,4.794048,114.605255,500M,google earth,2007,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2TW02
GU10,Shang-Yin Liu,"Guihou, Taiwan",Chordata,25.191117,121.687145,500M,google earth,2006,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2GU10
AU08,Shang-Yin Liu,"Capricorn/Bunker, Australia",Chordata,-23.725012,152.20459,500M,google earth,2005,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2AU08
GU18,Shang-Yin Liu,"Guihou, Taiwan",Chordata,25.191117,121.687145,500M,google earth,2006,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2GU18
GU13,Shang-Yin Liu,"Guihou, Taiwan",Chordata,25.191117,121.687145,500M,google earth,2006,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2GU13
GU08,Shang-Yin Liu,"Guihou, Taiwan",Chordata,25.191117,121.687145,500M,google earth,2006,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2GU08
TA04,Shang-Yin Liu,"Tanegashima Island, Japan",Chordata,30.583544,130.924072,500M,google earth,2001,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2TA04
465,Cynthia Riginos,Lihou Reef,Chordata,-17.11623333,151.9989,,GPS,2008,12,15,Pomacentrus,coelestis,"""AU-COM2008042; Australian Government""",Morphology,Australia,adult,,,Coral Sea,,,,,,,10,10,,,,277145,,,,,,,,,UQ,ARC_DP0878306,465,,"""JF717999; JF718101; """,Treml,Treml,2008,12,15,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,positive ID,ark:/21547/qI2465
237,Cynthia Riginos,Heron Island,Chordata,-23.45505,151.9236167,,GPS,2008,19,11,Pomacentrus,coelestis,"""G08/28114.1; Queensland Government""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,11,11,,,,277145,,,,,,,,,UQ,ARC_DP0878306,237,,"""JF717990; JF718124""",Treml/Riginos,Treml/Riginos,2008,19,11,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x",,,,,ark:/21547/qI2237
232,Cynthia Riginos,Heron Island,Chordata,-23.45505,151.9236167,,GPS,2008,19,11,Pomacentrus,coelestis,"""G08/28114.1; Queensland Government""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,11,11,,,,277145,,,,,,,,,UQ,ARC_DP0878306,232,,JF718119,Treml/Riginos,Treml/Riginos,2008,19,11,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep""",,,,,ark:/21547/qI2232
464,Cynthia Riginos,Lihou Reef,Chordata,-17.11623333,151.9989,,GPS,2008,12,15,Pomacentrus,coelestis,"""AU-COM2008042; Australian Government""",Morphology,Australia,adult,,,Coral Sea,,,,,,,10,10,,,,277145,,,,,,,,,UQ,ARC_DP0878306,464,,"""JF717998; JF718100; """,Treml,Treml,2008,12,15,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,positive ID,ark:/21547/qI2464
228,Cynthia Riginos,Heron Island,Chordata,-23.45505,151.9236167,,GPS,2008,19,11,Pomacentrus,coelestis,"""G08/28114.1; Queensland Government""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,11,11,,,,277145,,,,,,,,,UQ,ARC_DP0878306,228,,"""JF717984; JF718115""",Treml/Riginos,Treml/Riginos,2008,19,11,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,,ark:/21547/qI2228
848,Cynthia Riginos,Ningaloo Marine Park,Chordata,-23.0409,113.8202,,GPS,2009,6,9,Pomacentrus,coelestis,"""SF006619/CE002227; WA-DEC""",Morphology,Australia,adult,,,Western Australia,,,,,,,3.5,3.5,,,,277145,,,,,,,,,UQ,ARC_DP0878306,848,,"""JF718021; JF718144""",Treml/Riginos,Treml/Riginos,2009,6,9,DMSO,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,,ark:/21547/qI2848
850,Cynthia Riginos,Ningaloo Marine Park,Chordata,-23.0409,113.8202,,GPS,2009,6,9,Pomacentrus,coelestis,"""SF006619/CE002227; WA-DEC""",Morphology,Australia,adult,,,Western Australia,,,,,,,3.5,3.5,,,,277145,,,,,,,,,UQ,ARC_DP0878306,850,,"""JF718022; JF718146""",Treml/Riginos,Treml/Riginos,2009,6,9,DMSO,whole,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,,ark:/21547/qI2850
626,Cynthia Riginos,Lizard Island,Chordata,-14.64596667,145.4539667,,GPS,2009,4,11,Pomacentrus,coelestis,"""G09/281114.1 & 118636; GBRMPA & QLD Fisheries""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,,,,,,277145,,,,,,,,,UQ,ARC_DP0878306,626,,"""JF718013; JF718135""",Treml/Mirams/Aguirre,Treml/Mirams/Aguirre,2009,4,11,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,"Jacob (JCU) caught using a barrier net, photo on file",ark:/21547/qI2626
840,Cynthia Riginos,Ningaloo Marine Park,Chordata,-23.0409,113.8202,,GPS,2009,6,9,Pomacentrus,coelestis,"""SF006619/CE002227; WA-DEC""",Morphology,Australia,adult,,,Western Australia,,,,,,,3.5,3.5,,,,277145,,,,,,,,,UQ,ARC_DP0878306,840,,JF718138,Treml/Riginos,Treml/Riginos,2009,6,9,DMSO,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,,ark:/21547/qI2840
462,Cynthia Riginos,Lihou Reef,Chordata,-17.11623333,151.9989,,GPS,2008,12,15,Pomacentrus,coelestis,"""AU-COM2008042; Australian Government""",Morphology,Australia,adult,,,Coral Sea,,,,,,,10,10,,,,277145,,,,,,,,,UQ,ARC_DP0878306,462,,"""JF717996; JF718098; """,Treml,Treml,2008,12,15,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep.""",,,,positive ID,ark:/21547/qI2462
231,Cynthia Riginos,Heron Island,Chordata,-23.45505,151.9236167,,GPS,2008,19,11,Pomacentrus,coelestis,"""G08/28114.1; Queensland Government""",Morphology,Australia,adult,,,Great Barrier Reef,,,,,,,11,11,,,,277145,,,,,,,,,UQ,ARC_DP0878306,231,,JF718118,Treml/Riginos,Treml/Riginos,2008,19,11,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,"""Mirams AG, Treml EA, Shields J, Liggins L, and C. Riginos. 2011. Vicariance and dispersal across an intermittent barrier: population genetic structure of marine animals across the Torres Strait land bridge. Coral Reefs 30: 937-929. DOI 10.1007/s00338-011-0767-x; Liggins et al. in prep""",,,,,ark:/21547/qI2231
AU05,Shang-Yin Liu,"Capricorn/Bunker, Australia",Chordata,-23.725012,152.20459,500M,google earth,2005,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2AU05
FI03,Shang-Yin Liu,Fiji,Chordata,-17.266728,177.890625,500M,google earth,2007,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2FI03
TA05,Shang-Yin Liu,"Tanegashima Island, Japan",Chordata,30.583544,130.924072,500M,google earth,2001,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2TA05
GU09,Shang-Yin Liu,"Guihou, Taiwan",Chordata,25.191117,121.687145,500M,google earth,2006,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2GU09
TW05,Shang-Yin Liu,"Two Fat Thom, Brunei",Chordata,4.794048,114.605255,500M,google earth,2007,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2TW05
GU05,Shang-Yin Liu,"Guihou, Taiwan",Chordata,25.191117,121.687145,500M,google earth,2006,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2GU05
TA03,Shang-Yin Liu,"Tanegashima Island, Japan",Chordata,30.583544,130.924072,500M,google earth,2001,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2TA03
BO01,Shang-Yin Liu,"Boo Kecil, Indonesia",Chordata,-1.197423,129.429932,500M,google earth,2007,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2BO01
GU23,Shang-Yin Liu,"Guihou, Taiwan",Chordata,25.191117,121.687145,500M,google earth,2006,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2GU23
KO08,Shang-Yin Liu,"Kofiau Island, Indonesia",Chordata,-1.126026,129.786987,500M,google earth,2007,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2KO08
KO05,Shang-Yin Liu,"Kofiau Island, Indonesia",Chordata,-1.126026,129.786987,500M,google earth,2007,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2KO05
GU11,Shang-Yin Liu,"Guihou, Taiwan",Chordata,25.191117,121.687145,500M,google earth,2006,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2GU11
GU02,Shang-Yin Liu,"Guihou, Taiwan",Chordata,25.191117,121.687145,500M,google earth,2006,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2GU02
TW01,Shang-Yin Liu,"Two Fat Thom, Brunei",Chordata,4.794048,114.605255,500M,google earth,2007,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2TW01
FI06,Shang-Yin Liu,Fiji,Chordata,-17.266728,177.890625,500M,google earth,2007,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2FI06
AU03,Shang-Yin Liu,"Capricorn/Bunker, Australia",Chordata,-23.725012,152.20459,500M,google earth,2005,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2AU03
AU07,Shang-Yin Liu,"Capricorn/Bunker, Australia",Chordata,-23.725012,152.20459,500M,google earth,2005,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2AU07
TW06,Shang-Yin Liu,"Two Fat Thom, Brunei",Chordata,4.794048,114.605255,500M,google earth,2007,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2TW06
KO04,Shang-Yin Liu,"Kofiau Island, Indonesia",Chordata,-1.126026,129.786987,500M,google earth,2007,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2KO04
AU11,Shang-Yin Liu,"Capricorn/Bunker, Australia",Chordata,-23.725012,152.20459,500M,google earth,2005,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2AU11
AU02,Shang-Yin Liu,"Capricorn/Bunker, Australia",Chordata,-23.725012,152.20459,500M,google earth,2005,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2AU02
TW08,Shang-Yin Liu,"Two Fat Thom, Brunei",Chordata,4.794048,114.605255,500M,google earth,2007,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2TW08
AU12,Shang-Yin Liu,"Capricorn/Bunker, Australia",Chordata,-23.725012,152.20459,500M,google earth,2005,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2AU12
GU06,Shang-Yin Liu,"Guihou, Taiwan",Chordata,25.191117,121.687145,500M,google earth,2006,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2GU06
TW03,Shang-Yin Liu,"Two Fat Thom, Brunei",Chordata,4.794048,114.605255,500M,google earth,2007,,,Pomacentrus,coelestis,,Genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qP2TW03
FS03,Shang-Yin Liu,"Funakoshi, Ehime, Japan",Chordata,32.948687,132.517862,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2FS03
TN12,Shang-Yin Liu,"Tanegashima Island, Kagoshima, Japan",Chordata,30.423291,130.585814,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2TN12
BS22,Shang-Yin Liu,"Bohnotsu, Kagoshima, Japan",Chordata,31.17051,131.000977,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2BS22
TN02,Shang-Yin Liu,"Tanegashima Island, Kagoshima, Japan",Chordata,30.423291,130.585814,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2TN02
OS29,Shang-Yin Liu,"Okinoshima Island, Fukuoka, Japan",Chordata,34.243311,130.098381,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2OS29
OS12,Shang-Yin Liu,"Okinoshima Island, Fukuoka, Japan",Chordata,34.243311,130.098381,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2OS12
OS19,Shang-Yin Liu,"Okinoshima Island, Fukuoka, Japan",Chordata,34.243311,130.098381,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2OS19
TN19,Shang-Yin Liu,"Tanegashima Island, Kagoshima, Japan",Chordata,30.423291,130.585814,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2TN19
FS09,Shang-Yin Liu,"Funakoshi, Ehime, Japan",Chordata,32.948687,132.517862,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2FS09
TN22,Shang-Yin Liu,"Tanegashima Island, Kagoshima, Japan",Chordata,30.423291,130.585814,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2TN22
KN14,Shang-Yin Liu,"Kominato, Chiba, Japan",Chordata,35.116398,140.194795,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2KN14
BS11,Shang-Yin Liu,"Bohnotsu, Kagoshima, Japan",Chordata,31.17051,131.000977,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2BS11
NS01,Shang-Yin Liu,"Nakanoshima Island, Kagoshima, Japan",Chordata,29.867443,129.833679,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2NS01
OS03,Shang-Yin Liu,"Okinoshima Island, Fukuoka, Japan",Chordata,34.243311,130.098381,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2OS03
NS16,Shang-Yin Liu,"Nakanoshima Island, Kagoshima, Japan",Chordata,29.867443,129.833679,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2NS16
TN25,Shang-Yin Liu,"Tanegashima Island, Kagoshima, Japan",Chordata,30.423291,130.585814,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2TN25
TN01,Shang-Yin Liu,"Tanegashima Island, Kagoshima, Japan",Chordata,30.423291,130.585814,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2TN01
FS04,Shang-Yin Liu,"Funakoshi, Ehime, Japan",Chordata,32.948687,132.517862,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2FS04
OS26,Shang-Yin Liu,"Okinoshima Island, Fukuoka, Japan",Chordata,34.243311,130.098381,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2OS26
MA20,Shang-Yin Liu,"Maoao, Taiwan",Chordata,25.015307,121.98987,500M,google earth,2006,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qM2MA20
MA02,Shang-Yin Liu,"Maoao, Taiwan",Chordata,25.015307,121.98987,500M,google earth,2006,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qM2MA02
MA25,Shang-Yin Liu,"Maoao, Taiwan",Chordata,25.015307,121.98987,500M,google earth,2006,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qM2MA25
HN08,Shang-Yin Liu,"Luhuitou, Hainan Island, China",Chordata,18.212638,109.474039,500M,google earth,2006,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qM2HN08
CW03,Shang-Yin Liu,"Chinwan Outer Bay, Penghu, Taiwan",Chordata,23.529366,119.553652,500M,google earth,2006,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qM2CW03
MA13,Shang-Yin Liu,"Maoao, Taiwan",Chordata,25.015307,121.98987,500M,google earth,2006,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qM2MA13
CW08,Shang-Yin Liu,"Chinwan Outer Bay, Penghu, Taiwan",Chordata,23.529366,119.553652,500M,google earth,2006,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qM2CW08
CW18,Shang-Yin Liu,"Chinwan Outer Bay, Penghu, Taiwan",Chordata,23.529366,119.553652,500M,google earth,2006,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qM2CW18
CW12,Shang-Yin Liu,"Chinwan Outer Bay, Penghu, Taiwan",Chordata,23.529366,119.553652,500M,google earth,2006,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qM2CW12
HN07,Shang-Yin Liu,"Luhuitou, Hainan Island, China",Chordata,18.212638,109.474039,500M,google earth,2006,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qM2HN07
MA18,Shang-Yin Liu,"Maoao, Taiwan",Chordata,25.015307,121.98987,500M,google earth,2006,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qM2MA18
CW09,Shang-Yin Liu,"Chinwan Outer Bay, Penghu, Taiwan",Chordata,23.529366,119.553652,500M,google earth,2006,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qM2CW09
BS15,Shang-Yin Liu,"Bohnotsu, Kagoshima, Japan",Chordata,31.17051,131.000977,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2BS15
OS08,Shang-Yin Liu,"Okinoshima Island, Fukuoka, Japan",Chordata,34.243311,130.098381,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2OS08
TS14,Shang-Yin Liu,"Tiaoshi, Taiwan",Chordata,21.927759,120.783691,500M,google earth,2006,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2TS14
TN15,Shang-Yin Liu,"Tanegashima Island, Kagoshima, Japan",Chordata,30.423291,130.585814,500M,google earth,2001,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2TN15
KN04,Shang-Yin Liu,"Kominato, Chiba, Japan",Chordata,35.116398,140.194795,500M,google earth,2000,,,Pomacentrus,coelestis,,Morphology,,,,,,,,,,,,,,,,,277145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ark:/21547/qK2KN04
