materialSampleID	principalInvestigator	locality	phylum	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	georeferenceProtocol	yearCollected	monthCollected	dayCollected	genus	species	permitInformation	basisOfIdentification	WoRMSID	country	occurrenceRemarks	islandGroup	occurrenceID	preservative
1636.13	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1636.14	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1636.15	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1636.16	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1636.17	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1636.18	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1636.19	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1636.2	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1636.21	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1640.02	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1640.04	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1640.05	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1640.06	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1640.07	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1640.08	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1640.09	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1640.11	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1640.12	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1640.13	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1640.14	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1640.15	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1640.16	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1640.17	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1640.18	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1640.19	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1640.2	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1640.21	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	127016	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
2359.01	Paul Barber	"manokwari, west papua, indonesia"	Chordata	-0.8614531	134.0620421	1.00E+05	Geocoded in Google Maps	2005	9	8	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2272	Morphology	127016	Indonesia	Manokwari Fish Market	NA	NA	Ethanol
2359.02	Paul Barber	"manokwari, west papua, indonesia"	Chordata	-0.8614531	134.0620421	1.00E+05	Geocoded in Google Maps	2005	9	8	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2272	Morphology	127016	Indonesia	Manokwari Fish Market	NA	NA	Ethanol
2359.03	Paul Barber	"manokwari, west papua, indonesia"	Chordata	-0.8614531	134.0620421	1.00E+05	Geocoded in Google Maps	2005	9	8	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2272	Morphology	127016	Indonesia	Manokwari Fish Market	NA	NA	Ethanol
2359.04	Paul Barber	"manokwari, west papua, indonesia"	Chordata	-0.8614531	134.0620421	1.00E+05	Geocoded in Google Maps	2005	9	8	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2272	Morphology	127016	Indonesia	Manokwari Fish Market	NA	NA	Ethanol
2359.05	Paul Barber	"manokwari, west papua, indonesia"	Chordata	-0.8614531	134.0620421	1.00E+05	Geocoded in Google Maps	2005	9	8	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2272	Morphology	127016	Indonesia	Manokwari Fish Market	NA	NA	Ethanol
2359.08	Paul Barber	"manokwari, west papua, indonesia"	Chordata	-0.8614531	134.0620421	1.00E+05	Geocoded in Google Maps	2005	9	8	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2272	Morphology	127016	Indonesia	Manokwari Fish Market	NA	NA	Ethanol
2359.09	Paul Barber	"manokwari, west papua, indonesia"	Chordata	-0.8614531	134.0620421	1.00E+05	Geocoded in Google Maps	2005	9	8	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2272	Morphology	127016	Indonesia	Manokwari Fish Market	NA	NA	Ethanol
2359.1	Paul Barber	"manokwari, west papua, indonesia"	Chordata	-0.8614531	134.0620421	1.00E+05	Geocoded in Google Maps	2005	9	8	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2272	Morphology	127016	Indonesia	Manokwari Fish Market	NA	NA	Ethanol
2359.11	Paul Barber	"manokwari, west papua, indonesia"	Chordata	-0.8614531	134.0620421	1.00E+05	Geocoded in Google Maps	2005	9	8	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2272	Morphology	127016	Indonesia	Manokwari Fish Market	NA	NA	Ethanol
2359.12	Paul Barber	"manokwari, west papua, indonesia"	Chordata	-0.8614531	134.0620421	1.00E+05	Geocoded in Google Maps	2005	9	8	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2272	Morphology	127016	Indonesia	Manokwari Fish Market	NA	NA	Ethanol
2359.14	Paul Barber	"manokwari, west papua, indonesia"	Chordata	-0.8614531	134.0620421	1.00E+05	Geocoded in Google Maps	2005	9	8	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2272	Morphology	127016	Indonesia	Manokwari Fish Market	NA	NA	Ethanol
2359.15	Paul Barber	"manokwari, west papua, indonesia"	Chordata	-0.8614531	134.0620421	1.00E+05	Geocoded in Google Maps	2005	9	8	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2272	Morphology	127016	Indonesia	Manokwari Fish Market	NA	NA	Ethanol
2359.16	Paul Barber	"manokwari, west papua, indonesia"	Chordata	-0.8614531	134.0620421	1.00E+05	Geocoded in Google Maps	2005	9	8	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2272	Morphology	127016	Indonesia	Manokwari Fish Market	NA	NA	Ethanol
2359.17	Paul Barber	"manokwari, west papua, indonesia"	Chordata	-0.8614531	134.0620421	1.00E+05	Geocoded in Google Maps	2005	9	8	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2272	Morphology	127016	Indonesia	Manokwari Fish Market	NA	NA	Ethanol
2359.18	Paul Barber	"manokwari, west papua, indonesia"	Chordata	-0.8614531	134.0620421	1.00E+05	Geocoded in Google Maps	2005	9	8	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2272	Morphology	127016	Indonesia	Manokwari Fish Market	NA	NA	Ethanol
2359.19	Paul Barber	"manokwari, west papua, indonesia"	Chordata	-0.8614531	134.0620421	1.00E+05	Geocoded in Google Maps	2005	9	8	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2272	Morphology	127016	Indonesia	Manokwari Fish Market	NA	NA	Ethanol
2359.2	Paul Barber	"manokwari, west papua, indonesia"	Chordata	-0.8614531	134.0620421	1.00E+05	Geocoded in Google Maps	2005	9	8	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2272	Morphology	127016	Indonesia	Manokwari Fish Market	NA	NA	Ethanol
2359.21	Paul Barber	"manokwari, west papua, indonesia"	Chordata	-0.8614531	134.0620421	1.00E+05	Geocoded in Google Maps	2005	9	8	Auxis	thazard	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2272	Morphology	127016	Indonesia	Manokwari Fish Market	NA	NA	Ethanol
3439.05	Paul Barber	"lombok, indonesia"	Chordata	-8.650979	116.3249438	1.00E+05	Geocoded in Google Maps	2006	6	4	Auxis	thazard	NA	Morphology	127016	Indonesia	Tanjung Fish Market	NA	NA	Ethanol
3439.09	Paul Barber	"lombok, indonesia"	Chordata	-8.650979	116.3249438	1.00E+05	Geocoded in Google Maps	2006	6	4	Auxis	thazard	NA	Morphology	127016	Indonesia	Tanjung Fish Market	NA	NA	Ethanol
3439.11	Paul Barber	"lombok, indonesia"	Chordata	-8.650979	116.3249438	1.00E+05	Geocoded in Google Maps	2006	6	4	Auxis	thazard	NA	Morphology	127016	Indonesia	Tanjung Fish Market	NA	NA	Ethanol
3439.12	Paul Barber	"lombok, indonesia"	Chordata	-8.650979	116.3249438	1.00E+05	Geocoded in Google Maps	2006	6	4	Auxis	thazard	NA	Morphology	127016	Indonesia	Tanjung Fish Market	NA	NA	Ethanol
3439.19	Paul Barber	"lombok, indonesia"	Chordata	-8.650979	116.3249438	1.00E+05	Geocoded in Google Maps	2006	6	4	Auxis	thazard	NA	Morphology	127016	Indonesia	Tanjung Fish Market	NA	NA	Ethanol
3555.01	Paul Barber	"medan, north sumatra, indonesia"	Chordata	3.5915405	98.6692998	1.00E+05	Geocoded in Google Maps	2006	8	18	Auxis	thazard	NA	Morphology	127016	Indonesia	Medan Fish Market	NA	NA	Ethanol
3555.02	Paul Barber	"medan, north sumatra, indonesia"	Chordata	3.5915405	98.6692998	1.00E+05	Geocoded in Google Maps	2006	8	18	Auxis	thazard	NA	Morphology	127016	Indonesia	Medan Fish Market	NA	NA	Ethanol
3555.03	Paul Barber	"medan, north sumatra, indonesia"	Chordata	3.5915405	98.6692998	1.00E+05	Geocoded in Google Maps	2006	8	18	Auxis	thazard	NA	Morphology	127016	Indonesia	Medan Fish Market	NA	NA	Ethanol
3555.04	Paul Barber	"medan, north sumatra, indonesia"	Chordata	3.5915405	98.6692998	1.00E+05	Geocoded in Google Maps	2006	8	18	Auxis	thazard	NA	Morphology	127016	Indonesia	Medan Fish Market	NA	NA	Ethanol
3555.05	Paul Barber	"medan, north sumatra, indonesia"	Chordata	3.5915405	98.6692998	1.00E+05	Geocoded in Google Maps	2006	8	18	Auxis	thazard	NA	Morphology	127016	Indonesia	Medan Fish Market	NA	NA	Ethanol
3555.06	Paul Barber	"medan, north sumatra, indonesia"	Chordata	3.5915405	98.6692998	1.00E+05	Geocoded in Google Maps	2006	8	18	Auxis	thazard	NA	Morphology	127016	Indonesia	Medan Fish Market	NA	NA	Ethanol
3555.07	Paul Barber	"medan, north sumatra, indonesia"	Chordata	3.5915405	98.6692998	1.00E+05	Geocoded in Google Maps	2006	8	18	Auxis	thazard	NA	Morphology	127016	Indonesia	Medan Fish Market	NA	NA	Ethanol
3555.08	Paul Barber	"medan, north sumatra, indonesia"	Chordata	3.5915405	98.6692998	1.00E+05	Geocoded in Google Maps	2006	8	18	Auxis	thazard	NA	Morphology	127016	Indonesia	Medan Fish Market	NA	NA	Ethanol
3555.09	Paul Barber	"medan, north sumatra, indonesia"	Chordata	3.5915405	98.6692998	1.00E+05	Geocoded in Google Maps	2006	8	18	Auxis	thazard	NA	Morphology	127016	Indonesia	Medan Fish Market	NA	NA	Ethanol
3555.1	Paul Barber	"medan, north sumatra, indonesia"	Chordata	3.5915405	98.6692998	1.00E+05	Geocoded in Google Maps	2006	8	18	Auxis	thazard	NA	Morphology	127016	Indonesia	Medan Fish Market	NA	NA	Ethanol
3555.12	Paul Barber	"medan, north sumatra, indonesia"	Chordata	3.5915405	98.6692998	1.00E+05	Geocoded in Google Maps	2006	8	18	Auxis	thazard	NA	Morphology	127016	Indonesia	Medan Fish Market	NA	NA	Ethanol
3637.01	Paul Barber	"jalan barrang lompo, wajo, makassar, south sulawesi 90163, indonesia"	Chordata	-5.118865	119.4124857	1.00E+05	Geocoded in Google Maps	2006	7	23	Katsuwonus	pelamis	NA	Morphology	127018	Indonesia	"Barrang Lompo Fish Market, Makassar"	NA	NA	Ethanol
3637.1	Paul Barber	"jalan barrang lompo, wajo, makassar, south sulawesi 90163, indonesia"	Chordata	-5.118865	119.4124857	1.00E+05	Geocoded in Google Maps	2006	7	23	Katsuwonus	pelamis	NA	Morphology	127018	Indonesia	"Barrang Lompo Fish Market, Makassar"	NA	NA	Ethanol
3637.11	Paul Barber	"jalan barrang lompo, wajo, makassar, south sulawesi 90163, indonesia"	Chordata	-5.118865	119.4124857	1.00E+05	Geocoded in Google Maps	2006	7	23	Katsuwonus	pelamis	NA	Morphology	127018	Indonesia	"Barrang Lompo Fish Market, Makassar"	NA	NA	Ethanol
3637.16	Paul Barber	"jalan barrang lompo, wajo, makassar, south sulawesi 90163, indonesia"	Chordata	-5.118865	119.4124857	1.00E+05	Geocoded in Google Maps	2006	7	23	Katsuwonus	pelamis	NA	Morphology	127018	Indonesia	"Barrang Lompo Fish Market, Makassar"	NA	NA	Ethanol
3637.17	Paul Barber	"jalan barrang lompo, wajo, makassar, south sulawesi 90163, indonesia"	Chordata	-5.118865	119.4124857	1.00E+05	Geocoded in Google Maps	2006	7	23	Katsuwonus	pelamis	NA	Morphology	127018	Indonesia	"Barrang Lompo Fish Market, Makassar"	NA	NA	Ethanol
3637.2	Paul Barber	"jalan barrang lompo, wajo, makassar, south sulawesi 90163, indonesia"	Chordata	-5.118865	119.4124857	1.00E+05	Geocoded in Google Maps	2006	7	23	Katsuwonus	pelamis	NA	Morphology	127018	Indonesia	"Barrang Lompo Fish Market, Makassar"	NA	NA	Ethanol
3646.02	Paul Barber	"jalan barrang lompo, wajo, makassar, south sulawesi 90163, indonesia"	Chordata	-5.118865	119.4124857	1.00E+05	Geocoded in Google Maps	2006	7	23	Auxis	thazard	NA	Morphology	127016	Indonesia	"Barrang Lompo Fish Market, Makassar"	NA	NA	Ethanol
3646.03	Paul Barber	"jalan barrang lompo, wajo, makassar, south sulawesi 90163, indonesia"	Chordata	-5.118865	119.4124857	1.00E+05	Geocoded in Google Maps	2006	7	23	Auxis	thazard	NA	Morphology	127016	Indonesia	"Barrang Lompo Fish Market, Makassar"	NA	NA	Ethanol
3646.04	Paul Barber	"jalan barrang lompo, wajo, makassar, south sulawesi 90163, indonesia"	Chordata	-5.118865	119.4124857	1.00E+05	Geocoded in Google Maps	2006	7	23	Auxis	thazard	NA	Morphology	127016	Indonesia	"Barrang Lompo Fish Market, Makassar"	NA	NA	Ethanol
3646.07	Paul Barber	"jalan barrang lompo, wajo, makassar, south sulawesi 90163, indonesia"	Chordata	-5.118865	119.4124857	1.00E+05	Geocoded in Google Maps	2006	7	23	Auxis	thazard	NA	Morphology	127016	Indonesia	"Barrang Lompo Fish Market, Makassar"	NA	NA	Ethanol
3646.08	Paul Barber	"jalan barrang lompo, wajo, makassar, south sulawesi 90163, indonesia"	Chordata	-5.118865	119.4124857	1.00E+05	Geocoded in Google Maps	2006	7	23	Auxis	thazard	NA	Morphology	127016	Indonesia	"Barrang Lompo Fish Market, Makassar"	NA	NA	Ethanol
3646.1	Paul Barber	"jalan barrang lompo, wajo, makassar, south sulawesi 90163, indonesia"	Chordata	-5.118865	119.4124857	1.00E+05	Geocoded in Google Maps	2006	7	23	Auxis	thazard	NA	Morphology	127016	Indonesia	"Barrang Lompo Fish Market, Makassar"	NA	NA	Ethanol
3646.11	Paul Barber	"jalan barrang lompo, wajo, makassar, south sulawesi 90163, indonesia"	Chordata	-5.118865	119.4124857	1.00E+05	Geocoded in Google Maps	2006	7	23	Auxis	thazard	NA	Morphology	127016	Indonesia	"Barrang Lompo Fish Market, Makassar"	NA	NA	Ethanol
3646.12	Paul Barber	"jalan barrang lompo, wajo, makassar, south sulawesi 90163, indonesia"	Chordata	-5.118865	119.4124857	1.00E+05	Geocoded in Google Maps	2006	7	23	Auxis	thazard	NA	Morphology	127016	Indonesia	"Barrang Lompo Fish Market, Makassar"	NA	NA	Ethanol
3646.13	Paul Barber	"jalan barrang lompo, wajo, makassar, south sulawesi 90163, indonesia"	Chordata	-5.118865	119.4124857	1.00E+05	Geocoded in Google Maps	2006	7	23	Auxis	thazard	NA	Morphology	127016	Indonesia	"Barrang Lompo Fish Market, Makassar"	NA	NA	Ethanol
3646.14	Paul Barber	"jalan barrang lompo, wajo, makassar, south sulawesi 90163, indonesia"	Chordata	-5.118865	119.4124857	1.00E+05	Geocoded in Google Maps	2006	7	23	Auxis	thazard	NA	Morphology	127016	Indonesia	"Barrang Lompo Fish Market, Makassar"	NA	NA	Ethanol
3646.15	Paul Barber	"jalan barrang lompo, wajo, makassar, south sulawesi 90163, indonesia"	Chordata	-5.118865	119.4124857	1.00E+05	Geocoded in Google Maps	2006	7	23	Auxis	thazard	NA	Morphology	127016	Indonesia	"Barrang Lompo Fish Market, Makassar"	NA	NA	Ethanol
3646.17	Paul Barber	"jalan barrang lompo, wajo, makassar, south sulawesi 90163, indonesia"	Chordata	-5.118865	119.4124857	1.00E+05	Geocoded in Google Maps	2006	7	23	Auxis	thazard	NA	Morphology	127016	Indonesia	"Barrang Lompo Fish Market, Makassar"	NA	NA	Ethanol
3646.18	Paul Barber	"jalan barrang lompo, wajo, makassar, south sulawesi 90163, indonesia"	Chordata	-5.118865	119.4124857	1.00E+05	Geocoded in Google Maps	2006	7	23	Auxis	thazard	NA	Morphology	127016	Indonesia	"Barrang Lompo Fish Market, Makassar"	NA	NA	Ethanol
3646.19	Paul Barber	"jalan barrang lompo, wajo, makassar, south sulawesi 90163, indonesia"	Chordata	-5.118865	119.4124857	1.00E+05	Geocoded in Google Maps	2006	7	23	Auxis	thazard	NA	Morphology	127016	Indonesia	"Barrang Lompo Fish Market, Makassar"	NA	NA	Ethanol
3662.01	Paul Barber	"karimun jawa, indonesia"	Chordata	-5.81917	110.459	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Auxis	thazard	NA	Morphology	127016	Indonesia	Karimunjawa fish market	NA	NA	Ethanol
3662.02	Paul Barber	"karimun jawa, indonesia"	Chordata	-5.81917	110.459	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Auxis	thazard	NA	Morphology	127016	Indonesia	Karimunjawa fish market	NA	NA	Ethanol
3662.03	Paul Barber	"karimun jawa, indonesia"	Chordata	-5.81917	110.459	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Auxis	thazard	NA	Morphology	127016	Indonesia	Karimunjawa fish market	NA	NA	Ethanol
3662.05	Paul Barber	"karimun jawa, indonesia"	Chordata	-5.81917	110.459	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Auxis	thazard	NA	Morphology	127016	Indonesia	Karimunjawa fish market	NA	NA	Ethanol
3662.07	Paul Barber	"karimun jawa, indonesia"	Chordata	-5.81917	110.459	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Auxis	thazard	NA	Morphology	127016	Indonesia	Karimunjawa fish market	NA	NA	Ethanol
3662.08	Paul Barber	"karimun jawa, indonesia"	Chordata	-5.81917	110.459	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Auxis	thazard	NA	Morphology	127016	Indonesia	Karimunjawa fish market	NA	NA	Ethanol
3685.01	Paul Barber	"selayar island, kohala, buki, kepulauan selayar 92851, indonesia"	Chordata	-6	120.5	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Auxis	thazard	NA	Morphology	127016	Indonesia	Selayar Fish Market	NA	NA	Ethanol
3685.04	Paul Barber	"selayar island, kohala, buki, kepulauan selayar 92851, indonesia"	Chordata	-6	120.5	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Auxis	thazard	NA	Morphology	127016	Indonesia	Selayar Fish Market	NA	NA	Ethanol
3685.05	Paul Barber	"selayar island, kohala, buki, kepulauan selayar 92851, indonesia"	Chordata	-6	120.5	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Auxis	thazard	NA	Morphology	127016	Indonesia	Selayar Fish Market	NA	NA	Ethanol
3685.07	Paul Barber	"selayar island, kohala, buki, kepulauan selayar 92851, indonesia"	Chordata	-6	120.5	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Auxis	thazard	NA	Morphology	127016	Indonesia	Selayar Fish Market	NA	NA	Ethanol
3685.08	Paul Barber	"selayar island, kohala, buki, kepulauan selayar 92851, indonesia"	Chordata	-6	120.5	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Auxis	thazard	NA	Morphology	127016	Indonesia	Selayar Fish Market	NA	NA	Ethanol
3685.1	Paul Barber	"selayar island, kohala, buki, kepulauan selayar 92851, indonesia"	Chordata	-6	120.5	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Auxis	thazard	NA	Morphology	127016	Indonesia	Selayar Fish Market	NA	NA	Ethanol
3685.11	Paul Barber	"selayar island, kohala, buki, kepulauan selayar 92851, indonesia"	Chordata	-6	120.5	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Auxis	thazard	NA	Morphology	127016	Indonesia	Selayar Fish Market	NA	NA	Ethanol
3685.12	Paul Barber	"selayar island, kohala, buki, kepulauan selayar 92851, indonesia"	Chordata	-6	120.5	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Auxis	thazard	NA	Morphology	127016	Indonesia	Selayar Fish Market	NA	NA	Ethanol
