#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:test" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:test" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:test" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:test" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:test">
#                    <taxonset id="TaxonSet.test" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="PopSizePrior.t:test" name="distribution" x="@popSize.t:test">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@test" id="treeLikelihood.test" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:test">
#            <siteModel id="SiteModel.s:test" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:test" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:test" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:test" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:test" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:test" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:test" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	popSize	CoalescentConstant	
739000	-1038.064898054315	-1088.607829407382	50.54293135306685	-1088.607829407382	0.0045090032677722516	0.0025642261675098378	44.576832818110155	
740000	-1038.405965572193	-1087.6999478736616	49.29398230146848	-1087.6999478736616	0.007406343264117009	0.0038213031643166227	43.72681852942022	
741000	-1033.1516148184755	-1085.5535476958153	52.40193287733969	-1085.5535476958153	0.006298126455149232	0.001244885347077272	45.71322103333263	
742000	-1040.1071198397033	-1087.0670392972338	46.95991945753058	-1087.0670392972338	0.007004936629957167	0.0030111349938526646	41.154481260604214	
743000	-1034.4360242041657	-1085.435536735205	50.99951253103921	-1085.435536735205	0.006931927298089779	0.0028084247937979934	45.12438100662158	
744000	-1035.1987090544228	-1087.6907102345933	52.49200118017041	-1087.6907102345933	0.007069253049529895	0.0014417535494773463	45.95010601662153	
745000	-1034.047865956479	-1087.0345029728826	52.98663701640354	-1087.0345029728826	0.004870176886580605	0.0026143383928693966	47.03989279828836	
746000	-1039.8854591920594	-1087.1390535786256	47.25359438656626	-1087.1390535786256	0.00775831063070513	0.0032932936318355323	41.53772727549246	
747000	-1035.395917079831	-1086.326400909506	50.93048382967499	-1086.326400909506	0.007265330409963491	0.002249536851721752	44.833452902041245	
748000	-1042.6875088802499	-1087.4016742159847	44.71416533573475	-1087.4016742159847	0.01086098531632575	0.005211279891965423	39.457235542994205	
749000	-1037.5327529539502	-1087.576231162967	50.04347820901669	-1087.576231162967	0.009275033096553292	0.001600702867034966	43.606165754716706	
750000	-1038.4373231168713	-1089.7897798847175	51.35245676784626	-1089.7897798847175	0.00654551698355689	0.0022859071715451967	45.27146444603919	
751000	-1034.7489274905215	-1087.382699137344	52.63377164682252	-1087.382699137344	0.006994744226009511	0.0018984344426689688	46.36704593681404	
752000	-1040.192533988394	-1086.1593038708113	45.966769882417424	-1086.1593038708113	0.011494438817681014	0.005856011781721893	40.82648339199834	
753000	-1041.2864757593125	-1086.7548459851268	45.46837022581433	-1086.7548459851268	0.008253110305138544	0.006373280509550657	40.41272927750257	
754000	-1039.9260792499742	-1086.7134900939714	46.787410843997186	-1086.7134900939714	0.006463777467981905	0.0032268746373524046	41.051169629283294	
755000	-1036.2404690848891	-1089.338931895888	53.09846281099888	-1089.338931895888	0.010340778752944466	0.0019843932675633782	46.87602074077452	
756000	-1039.8466383900527	-1086.8681724076473	47.021534017594654	-1086.8681724076473	0.008254082934213187	0.00290767672781216	41.18113312560233	
757000	-1039.9488138291936	-1087.0041113820698	47.05529755287615	-1087.0041113820698	0.011650148329374669	0.003293076415649028	41.339364482500024	
758000	-1041.6870342138475	-1087.187141754707	45.50010754085952	-1087.187141754707	0.01178872041048344	0.005941374225828706	40.374292719644	
759000	-1043.337252853199	-1088.4190499139927	45.08179706079356	-1088.4190499139927	0.012299933248592297	0.0035033464146133606	39.42776041197764	
760000	-1034.1178830246688	-1085.4828032393198	51.36492021465095	-1085.4828032393198	0.007164089966666902	0.0027758960666040334	45.47813853762834	
761000	-1047.4950387268175	-1089.7023208516607	42.20728212484314	-1089.7023208516607	0.007268217886665756	0.002573375114533029	36.24474515731527	
762000	-1038.9253859327905	-1086.4151907491498	47.48980481635925	-1086.4151907491498	0.00811696986716575	0.0036023816364174352	41.86364472977259	
763000	-1034.3010128785559	-1085.3994487676746	51.09843588911868	-1085.3994487676746	0.008928202502844842	0.0029100310917457226	45.25884437571157	
764000	-1031.229438243012	-1089.9593724498573	58.72993420684516	-1089.9593724498573	0.003524734583897589	0.0010103221676245767	51.83244818569969	
765000	-1036.6655142184206	-1086.7331268992164	50.06761268079565	-1086.7331268992164	0.009631368754197836	0.0037480888548037006	44.48110347316687	
766000	-1043.4546560888812	-1087.6460327950629	44.191376706181735	-1087.6460327950629	0.007067166071699227	0.005918953853856947	39.06178114660426	
767000	-1035.0632662628009	-1084.7835310933654	49.720264830564474	-1084.7835310933654	0.008139610994087545	0.003633534421938887	44.10271539610559	
768000	-1038.9377272169163	-1086.0929442257627	47.1552170088465	-1086.0929442257627	0.00871144549445673	0.0056404348919678925	41.97742290090657	
769000	-1037.178432313958	-1088.9285575145282	51.75012520057021	-1088.9285575145282	0.003910691530623261	0.003310681231822505	46.039523900019304	
770000	-1037.6421114431478	-1087.6014701969177	49.95935875376992	-1087.6014701969177	0.004668366594462365	0.003653454619775574	44.34727666593215	
771000	-1033.609540330047	-1085.815855734453	52.20631540440615	-1085.815855734453	0.005698956252227881	0.0024373904665765354	46.189488111515075	
772000	-1038.4754371049537	-1086.8864706352683	48.41103353031452	-1086.8864706352683	0.0068284857083188225	0.003229141757859471	42.675494643618855	
773000	-1041.6436884020113	-1090.7668406747898	49.12315227277854	-1090.7668406747898	0.004307750551131356	0.003957533567198324	43.591017988453444	
774000	-1040.1305484895806	-1085.7762954575128	45.645746967932084	-1085.7762954575128	0.006204687675906439	0.006585615192677283	40.622879443118975	
775000	-1045.864886201436	-1088.9481366947207	43.083250493284545	-1088.9481366947207	0.0106035557642874	0.007080404601899054	38.13282626753608	
776000	-1036.4417063447954	-1087.126413497907	50.68470715311154	-1087.126413497907	0.0074803388025086615	0.002529726934693648	44.70506324009274	
777000	-1034.6228679791614	-1091.0413796791092	56.41851169994799	-1091.0413796791092	0.00651224616116912	0.0017826941298023531	50.088882197067065	
778000	-1033.6555290112497	-1086.0036162102688	52.34808719901923	-1086.0036162102688	0.006168843199620667	0.0031239096564242264	46.57941723239797	
779000	-1043.3073359312816	-1089.6333064852997	46.32597055401807	-1089.6333064852997	0.005200441306678055	0.0051822442472205165	41.063453489839794	
780000	-1043.3462024884316	-1087.7338881094506	44.38768562101895	-1087.7338881094506	0.009951417656544875	0.006151467820650879	39.29662106540262	
781000	-1033.5549467527455	-1086.8420766592224	53.28712990647686	-1086.8420766592224	0.004731474903810793	0.0019991341427333087	47.07208878568067	
782000	-1038.385036227855	-1090.5053136121853	52.12027738433036	-1090.5053136121853	0.0038734650934580104	0.0013449637750645085	45.508889185001784	
783000	-1039.66670007392	-1086.4218690160005	46.75516894208036	-1086.4218690160005	0.007615192444974499	0.0049990270516839085	41.45665696693408	
784000	-1032.587806473204	-1085.3238913112637	52.736084838059725	-1085.3238913112637	0.0050266633737463	0.0014097232851963675	46.17172299257401	
785000	-1035.8203148756693	-1085.826446215049	50.006131339379706	-1085.826446215049	0.007077343638921559	0.003930281411592427	44.46708708971831	
786000	-1044.2394674693055	-1088.9688395032374	44.7293720339318	-1088.9688395032374	0.009388515717576932	0.0028301201911517383	38.86193593607461	
787000	-1048.999338754513	-1091.8316618422612	42.832323087748094	-1091.8316618422612	0.005854798367522117	0.005654339598810754	37.656991129695015	
788000	-1039.3215338601956	-1089.0437894869613	49.72225562676569	-1089.0437894869613	0.006501509241397236	0.003548773282940878	44.08110233745214	
789000	-1042.46681572869	-1087.469231376429	45.0024156477388	-1087.469231376429	0.010089084546319398	0.0056784937158167416	39.83134637544307	
790000	-1046.0295900915394	-1087.2616967753966	41.232106683857296	-1087.2616967753966	0.0083403731275713	0.010428503932369987	36.668894224708794	
791000	-1038.183532512227	-1086.2644269566842	48.080894444457236	-1086.2644269566842	0.007824195610890296	0.0041912000185299605	42.60612625900813	
792000	-1046.5290982057609	-1087.5151683010872	40.98607009532624	-1087.5151683010872	0.010633768004560819	0.011016210144200398	36.477682653859425	
793000	-1040.4435849548727	-1087.3198123162863	46.87622736141366	-1087.3198123162863	0.0052287594618676	0.005337238039488724	41.643180380529145	
794000	-1034.5395457994146	-1085.987529227556	51.44798342814141	-1085.987529227556	0.009614509561660791	0.0020239839098804956	45.24529595088911	
795000	-1037.101538880789	-1087.1827020945407	50.08116321375168	-1087.1827020945407	0.006180180068933361	0.002361071593483536	44.032523515786124	
796000	-1036.4529381659447	-1085.064987431098	48.612049265153146	-1085.064987431098	0.006923310629514921	0.0034945307287334733	42.95549308352382	
797000	-1039.2942334757101	-1088.0867383091272	48.792504833417134	-1088.0867383091272	0.007410187800510268	0.002276899254492484	42.707564095694764	
798000	-1038.76348998469	-1089.1265612187374	50.36307123404722	-1089.1265612187374	0.005491074989845241	0.004053278346830408	44.8548419770939	
799000	-1037.7843302891122	-1088.499184187449	50.71485389833674	-1088.499184187449	0.011918515899373993	0.003207274013644779	44.972519978774464	
800000	-1039.8082656498568	-1088.5786198502535	48.77035420039678	-1088.5786198502535	0.005639401239697204	0.005370614641882002	43.543541281836575	
801000	-1041.4682520018757	-1089.6232827023966	48.155030700520975	-1089.6232827023966	0.004390493458995235	0.005026154149655201	42.86193053063464	
802000	-1041.2399458626498	-1088.9246636271553	47.684717764505365	-1088.9246636271553	0.007504189185858593	0.0039376037178572845	42.14753483037118	
803000	-1035.399665795148	-1089.3759247599203	53.976258964772256	-1089.3759247599203	0.00639289946229992	0.0022407440355294546	47.87531165522308	
804000	-1038.4849173025514	-1087.3162769675191	48.831359664967835	-1087.3162769675191	0.005599619853160121	0.0029613474702412587	43.009248777170406	
805000	-1037.5402429607107	-1085.9146345247825	48.37439156407191	-1085.9146345247825	0.008686738073254657	0.0024618948904380545	42.36756761918602	
806000	-1039.9487525972	-1088.1134768967668	48.16472429956673	-1088.1134768967668	0.009850339508441636	0.004531802860323131	42.76808886331683	
807000	-1033.2757149624706	-1087.094471030612	53.818756068141596	-1087.094471030612	0.00811560934783735	0.0014061937069535719	47.251887344718014	
808000	-1035.448140147879	-1088.0242989631474	52.57615881526844	-1088.0242989631474	0.003756319108147355	0.0013393304209295936	45.9605733394911	
809000	-1037.2770959306397	-1085.3015467457308	48.024450815090994	-1085.3015467457308	0.008333234751811431	0.003220415192268437	42.28620582905118	
810000	-1036.9574276546268	-1087.474882260436	50.51745460580928	-1087.474882260436	0.005331587781029669	0.0038371413726430636	44.9544269819905	
811000	-1038.955865441992	-1086.9343136223042	47.97844818031209	-1086.9343136223042	0.00768737469082499	0.00513388972627527	42.70655650444329	
812000	-1036.6647021170556	-1086.110866830019	49.446164712963395	-1086.110866830019	0.007012544395983722	0.0021581474321748636	43.30765961737832	
813000	-1036.006242919411	-1085.8972225532125	49.89097963380138	-1085.8972225532125	0.005836956564225368	0.0032238331748102715	44.15379543333892	
814000	-1043.675574602217	-1088.6108509346784	44.935276332461484	-1088.6108509346784	0.007956747632190706	0.004387477236758036	39.506275454054574	
815000	-1037.2774388881303	-1085.8957875723152	48.6183486841849	-1085.8957875723152	0.0065262878077708125	0.003628741730683839	42.99947936272362	
816000	-1042.06171891316	-1089.02655061428	46.96483170112014	-1089.02655061428	0.006433332839040686	0.004000627425945996	41.4435276274437	
817000	-1037.4073451990655	-1086.8076384822914	49.40029328322595	-1086.8076384822914	0.008407902448927708	0.002199851755541387	43.28092797849286	
818000	-1041.6879999287066	-1088.4992291072065	46.8112291784998	-1088.4992291072065	0.007171602123732965	0.005659749954511182	41.63685361310869	
819000	-1033.8673586362952	-1085.517195022183	51.64983638588766	-1085.517195022183	0.005897395456539082	0.0023263701416129504	45.586390280591566	
820000	-1041.1253028886904	-1087.513303185825	46.38800029713458	-1087.513303185825	0.005683993511642757	0.006447629212713673	41.34395751747159	
821000	-1038.316312115715	-1088.0039006651018	49.68758854938691	-1088.0039006651018	0.004476981312783785	0.0032863278593149004	43.969604059636396	
822000	-1039.850575488575	-1086.003756571732	46.153181083156994	-1086.003756571732	0.01032465204382942	0.005643678421035149	40.97596185940452	
823000	-1031.3627727649573	-1087.938488225297	56.57571546033968	-1087.938488225297	0.004306388352183213	0.0016974340062719162	50.1970778840404	
824000	-1033.4374089211126	-1086.8353546402732	53.39794571916059	-1086.8353546402732	0.0044462246507932695	0.001928780905756304	47.1470785884686	
825000	-1037.2462418005302	-1084.7591500638987	47.51290826336836	-1084.7591500638987	0.009839046985899364	0.005707280572283967	42.34689563756464	
826000	-1034.626047904192	-1085.2159541487467	50.58990624455458	-1085.2159541487467	0.01062005296355754	0.0019047815168887884	44.32651827827656	
827000	-1039.4681012416468	-1087.9232601969838	48.455158955336984	-1087.9232601969838	0.008363749227475134	0.002639061197386647	42.517826923219374	
828000	-1037.8983047537015	-1089.9675980511556	52.069293297454166	-1089.9675980511556	0.006091649520480815	0.0019357855745964808	45.822051244269105	
829000	-1036.2479808438827	-1085.961015001051	49.713034157168195	-1085.961015001051	0.00608435150272906	0.002521578638940343	43.73016402759919	
830000	-1034.3118096746987	-1088.176778164144	53.864968489445246	-1088.176778164144	0.005093133761170981	0.0020673468086686475	47.6834792606729	
831000	-1035.9408603273569	-1085.0316416730864	49.09078134572954	-1085.0316416730864	0.006920754218688472	0.0029762085963041243	43.27367627410599	
832000	-1042.4188460491234	-1087.9249009835626	45.506054934439064	-1087.9249009835626	0.011944041697907323	0.0038225507929091503	39.93921760206655	
833000	-1033.4336296113956	-1085.1147040049561	51.6810743935605	-1085.1147040049561	0.008731539493469696	0.0023569291080882235	45.63067866090066	
834000	-1035.8815835812097	-1084.7159063984866	48.83432281727688	-1084.7159063984866	0.007700972357573512	0.0035167783860079404	43.184112877577164	
835000	-1036.7251656813567	-1089.622639560112	52.89747387875546	-1089.622639560112	0.00476433804360989	0.0020514893431139323	46.708284637979915	
836000	-1039.885192178474	-1087.4049016060928	47.519709427618764	-1087.4049016060928	0.011798330811234617	0.0029857215384588988	41.70579558769804	
837000	-1043.6839593511568	-1087.5778143156144	43.89385496445761	-1087.5778143156144	0.01296356897770588	0.0038660573620786075	38.33833490373007	
838000	-1037.48036587206	-1085.4021684892805	47.921802617220465	-1085.4021684892805	0.007118909986020662	0.004187841026531744	42.44623267124528	
839000	-1040.8139127598265	-1087.7640515644935	46.95013880466699	-1087.7640515644935	0.006954262579161208	0.00330512693482542	41.23785840515731	
840000	-1039.0989495574859	-1086.2459677052361	47.14701814775022	-1086.2459677052361	0.008320033111167979	0.002860063453361035	41.290106679843596	
841000	-1035.0933349365525	-1088.463725696061	53.37039075950846	-1088.463725696061	0.005238548990870253	0.0019775475486739484	47.144492945738364	
842000	-1030.6311771229473	-1085.4386982537346	54.8075211307873	-1085.4386982537346	0.007273385442635696	0.0012556166260369954	48.1273926392108	
843000	-1038.5974968136209	-1086.339318072075	47.74182125845413	-1086.339318072075	0.010174547093102037	0.002936239023342258	41.91119549813067	
844000	-1042.3282651396169	-1089.0057863982095	46.677521258592606	-1089.0057863982095	0.00563759155628033	0.0062254732626436165	41.59841544519889	
845000	-1032.0561770020709	-1086.6930931677796	54.63691616570875	-1086.6930931677796	0.0051298167436407425	0.0011348904219412484	47.8556969884541	
846000	-1038.608176906524	-1088.4745874992855	49.866410592761355	-1088.4745874992855	0.005360111519037196	0.0010290794108296242	42.987319940471366	
847000	-1033.837621991348	-1086.7315639824142	52.89394199106621	-1086.7315639824142	0.005484732924807874	0.0020150820749107673	46.68684663861883	
848000	-1036.1398065339163	-1086.5713546923228	50.43154815840656	-1086.5713546923228	0.005402273269790084	0.0030692707884659915	44.64523288462227	
849000	-1042.3033477610325	-1086.7347420773142	44.431394316281754	-1086.7347420773142	0.008768733697660186	0.008171355544992386	39.624273849788494	
850000	-1032.1410263455257	-1085.9965986601744	53.85557231464879	-1085.9965986601744	0.007794914865181128	0.0016886355494715448	47.47173787132862	
851000	-1044.208120580168	-1089.2650916026514	45.056971022483445	-1089.2650916026514	0.006529293631698004	0.003742411406294449	39.46894590819995	
852000	-1036.0732500523459	-1086.5681893102726	50.49493925792669	-1086.5681893102726	0.0076649483252458125	0.003560466963678557	44.85707568477914	
853000	-1039.6059531800029	-1087.6181790409298	48.012225860926996	-1087.6181790409298	0.010123117694913628	0.003398247122289987	42.32773032835656	
854000	-1035.9611415746108	-1085.11547493524	49.15433336062906	-1085.11547493524	0.010127153052440692	0.0016531689140749858	42.74927208163839	
855000	-1038.8054249541538	-1086.7862613726695	47.98083641851588	-1086.7862613726695	0.008873983746920517	0.0018868121069365968	41.70796982859186	
856000	-1034.9130538779164	-1084.689832452008	49.77677857409164	-1084.689832452008	0.007625853581656893	0.0029730426836198022	43.95860919610945	
857000	-1034.0489913587376	-1088.439776905269	54.39078554653145	-1088.439776905269	0.004230749142630069	0.0019436832010347339	48.14761499787704	
858000	-1043.7725806161966	-1087.847636319456	44.075055703259245	-1087.847636319456	0.01175378781794037	0.005679004363270844	38.90407635348886	
859000	-1043.468908972611	-1088.4129991157654	44.94409014315445	-1088.4129991157654	0.012050385718043247	0.004610524864118888	39.56467656808811	
860000	-1035.417613357712	-1086.0553734787652	50.63776012105312	-1086.0553734787652	0.005651516054583613	0.0031788907603733357	44.88653716051943	
861000	-1032.745775573537	-1084.7008948682899	51.95511929475279	-1084.7008948682899	0.006889283278539508	0.0026551688270485025	46.02387225678509	
862000	-1035.7295393373215	-1084.6439564338639	48.91441709654231	-1084.6439564338639	0.008158144155759906	0.002221498179574286	42.804843641495765	
863000	-1035.7526007215952	-1087.2019420601766	51.44934133858149	-1087.2019420601766	0.004416970869945025	0.0028777243277282273	45.59858587741985	
864000	-1036.8840955427981	-1084.7559149505394	47.8718194077413	-1084.7559149505394	0.007739398961206961	0.005499238792486167	42.66867381005308	
865000	-1044.7710759254653	-1088.4816880192936	43.71061209382828	-1088.4816880192936	0.013108003225551092	0.002289411040241313	37.63115141166632	
866000	-1046.3635196972496	-1088.9088119726755	42.54529227542582	-1088.9088119726755	0.012291049683984066	0.008091094988987947	37.728301069280555	
867000	-1033.1502988195928	-1086.7218312639068	53.571532444314094	-1086.7218312639068	0.006731879876365552	0.0025923698451155415	47.61634962080191	
868000	-1036.7501798791004	-1087.361825506381	50.61164562728047	-1087.361825506381	0.005350992342893208	0.0034847219094950423	44.95227859291229	
869000	-1040.8990572791424	-1086.0425766866656	45.14351940752327	-1086.0425766866656	0.007504177019072023	0.0022458966705621235	39.04486897781605	
870000	-1037.3101669757566	-1085.3784957176367	48.068328741880215	-1085.3784957176367	0.009990035627459166	0.002795655257388326	42.18863998116573	
871000	-1036.010349043935	-1087.2823465631468	51.27199751921172	-1087.2823465631468	0.005768056557748598	0.0029382366271073915	45.442051854938015	
872000	-1039.3381113097153	-1087.0025471425874	47.664435832872215	-1087.0025471425874	0.009380415637111564	0.003694883773957588	42.06362965284494	
873000	-1039.6096980526418	-1086.197017371233	46.58731931859114	-1086.197017371233	0.00824253272047178	0.0044183188000004835	41.1653233013518	
874000	-1035.3005413022177	-1085.6619261845942	50.36138488237665	-1085.6619261845942	0.007009837771215363	0.0019261434670587614	44.10914940364252	
875000	-1038.5297764574807	-1086.341657482135	47.811881024654106	-1086.341657482135	0.005506137443532586	0.0015458000385025399	41.339667346270446	
876000	-1037.4103529630738	-1085.7156746825763	48.30532171950239	-1085.7156746825763	0.006635330227440768	0.0033453545366773324	42.60513911852196	
877000	-1033.0849654151866	-1085.464408609932	52.379443194745456	-1085.464408609932	0.005734497006080068	0.0028318085491892534	46.51260348662222	
878000	-1035.1174285529048	-1087.3068163942762	52.18938784137149	-1087.3068163942762	0.005975774818544942	0.002028584205801778	45.9889706765561	
879000	-1042.1253750416597	-1088.8745519495565	46.74917690789669	-1088.8745519495565	0.009996123188772708	0.005799112043694089	41.59912643883174	
880000	-1036.3093900914598	-1086.144841512644	49.83545142118424	-1086.144841512644	0.008179073689484282	0.003449198355249028	44.165837985448036	
881000	-1034.377848665249	-1085.4614238683214	51.08357520307226	-1085.4614238683214	0.007608743574522264	0.0017579860782292196	44.739988804225746	
882000	-1034.6151520781527	-1085.7590763347443	51.143924256591596	-1085.7590763347443	0.008775327988092213	0.0024584124090256195	45.13568475703321	
883000	-1038.6670532328285	-1086.2305067446127	47.56345351178425	-1086.2305067446127	0.009759075424582217	0.0014738132476084455	41.04355132085481	
884000	-1044.0786613434707	-1088.1705324785364	44.091871135065844	-1088.1705324785364	0.008277171041740215	0.007376561512600261	39.18242346641992	
885000	-1034.5073774222851	-1086.6039130109789	52.09653558869374	-1086.6039130109789	0.005274967898046569	0.002710692718671974	46.18598452768519	
886000	-1036.0521657808247	-1087.2423213670536	51.190155586229	-1087.2423213670536	0.00618006984618205	0.0031220616016017946	45.42089386060021	
887000	-1035.9682500954884	-1085.320747112058	49.352497016569565	-1085.320747112058	0.010093793772153397	0.00287939352337634	43.502321427398755	
888000	-1039.7904354511847	-1087.7898893145648	47.999453863380005	-1087.7898893145648	0.005961190090224208	0.004187608548728914	42.5238284032976	
889000	-1033.0328928736985	-1088.812303792675	55.77941091897654	-1088.812303792675	0.005829478949554518	0.0016297822960258557	49.36010208517271	
890000	-1035.2442762689905	-1089.1428768244587	53.89860055546814	-1089.1428768244587	0.00333529884615978	0.00215582963038884	47.759020905254964	
891000	-1041.4432177763633	-1086.3026640512933	44.85944627492984	-1086.3026640512933	0.009029434492817389	0.002310263976089443	38.78905278931587	
892000	-1040.2575370945308	-1090.6209358512417	50.36339875671094	-1090.6209358512417	0.005644591155548936	0.0018304837396883457	44.06022374827835	
893000	-1039.8158111898451	-1087.1954691379196	47.379657948074446	-1087.1954691379196	0.0072246149947687984	0.0028208218408248107	41.508930944500605	
894000	-1039.4876509710646	-1087.1807266489022	47.693075677837754	-1087.1807266489022	0.008909192090216211	0.003375281453928377	42.0017991134596	
895000	-1045.0491191706933	-1088.4009445602817	43.351825389588406	-1088.4009445602817	0.00760766693254314	0.003710731375128855	37.755299103950165	
896000	-1049.34689653491	-1090.9315543838761	41.584657848966025	-1090.9315543838761	0.011845981614306831	0.002584938399675812	35.6266042477477	
897000	-1046.2461337315078	-1088.7614899969167	42.515356265408755	-1088.7614899969167	0.012406616591596472	0.007187047731257451	37.579881466223476	
898000	-1036.0015643033535	-1086.6933017538363	50.69173745048295	-1086.6933017538363	0.006032550981630575	0.0033023493368624845	44.978616306939585	
899000	-1038.8616750033877	-1087.2637207229548	48.40204571956701	-1087.2637207229548	0.006083615784679751	0.002583200367121129	42.443319523165535	
900000	-1035.6635941445968	-1089.3191192558752	53.65552511127831	-1089.3191192558752	0.0060603924005815085	0.0012797933751767362	46.994468471554	
901000	-1039.669232028785	-1090.132657749629	50.46342572084394	-1090.132657749629	0.0057111281249361484	0.002850926037729032	44.60331430888445	
902000	-1038.5316188510305	-1087.2657502787538	48.73413142772318	-1087.2657502787538	0.008849068443418442	0.005128921512040149	43.46127155425084	
903000	-1034.0622682340634	-1088.5690772053542	54.50680897129077	-1088.5690772053542	0.00407912100594315	0.0018324012450533428	48.20468095480477	
904000	-1037.9429940763798	-1086.4707121806753	48.52771810429548	-1086.4707121806753	0.009958986275527933	0.00426611799024044	43.07066710326423	
905000	-1037.624832790684	-1087.0574493060847	49.43261651540069	-1087.0574493060847	0.005970315964674441	0.00197502586966454	43.20544273325017	
906000	-1035.640869523658	-1085.8429307168278	50.20206119316973	-1085.8429307168278	0.006968125930509789	0.00306288123011041	44.4136619656124	
907000	-1035.6348177100472	-1086.7011076399804	51.06628992993311	-1086.7011076399804	0.005222770422074817	0.0027584453521153724	45.173201893760194	
908000	-1036.5426547691372	-1090.1341556743241	53.591500905186805	-1090.1341556743241	0.007419393363493434	0.0017478393709066732	47.242126006141596	
909000	-1038.8447899605005	-1086.8977828894122	48.05299292891154	-1086.8977828894122	0.008024461231907934	0.002714936127928574	42.144006077413735	
910000	-1043.1629591643912	-1088.1556269780992	44.99266781370811	-1088.1556269780992	0.012730911781971789	0.005341424460817153	39.760404905087846	
911000	-1040.918244040485	-1087.478541637627	46.5602975971419	-1087.478541637627	0.005169773277535548	0.0049987320851739145	41.26172661547105	
912000	-1038.5272978375258	-1090.9337089612977	52.40641112377194	-1090.9337089612977	0.009428601993196969	0.001651225699004519	46.000173704808894	
913000	-1041.114297358452	-1086.8853685444665	45.77107118601441	-1086.8853685444665	0.010316285328364197	0.0025719222132703184	39.80796946927624	
914000	-1034.42577671793	-1085.167033860541	50.74125714261111	-1085.167033860541	0.0085323825909884	0.0019301139103618992	44.491080885717004	
915000	-1035.8404087592476	-1085.8697466837948	50.029337924547136	-1085.8697466837948	0.009726499989110385	0.0027979227911983763	44.15045992714535	
916000	-1035.8640802943842	-1086.7041831548463	50.84010286046203	-1086.7041831548463	0.006142296007261701	0.002607097444715796	44.89058509383621	
917000	-1041.7058045607705	-1086.8715449102535	45.16574034948296	-1086.8715449102535	0.005466190404288488	0.006972004141637332	40.19988779219705	
918000	-1041.441898862776	-1088.1328813031766	46.69098244040055	-1088.1328813031766	0.00860910935519058	0.0068484271595546506	41.70724617558389	
919000	-1041.5925807485337	-1088.3481934048764	46.75561265634279	-1088.3481934048764	0.006196012111120553	0.004874227829963652	41.43181907541123	
920000	-1038.2169451633254	-1087.6473032684924	49.43035810516698	-1087.6473032684924	0.005248103163278481	0.0029962267903780445	43.61995658669787	
921000	-1036.3654729565185	-1085.4657802807856	49.10030732426706	-1085.4657802807856	0.008887279785593043	0.003372694035434868	43.408263887328566	
922000	-1039.4624049344977	-1087.361196537439	47.89879160294128	-1087.361196537439	0.00992111137326716	0.0035180368090714444	42.24893943328727	
923000	-1046.1089654976133	-1091.9167176744127	45.807752176799355	-1091.9167176744127	0.00787532731369144	0.004862586080812426	40.48156730959993	
924000	-1037.8520643114252	-1086.739861456459	48.88779714503369	-1086.739861456459	0.006133924369326448	0.0023702515822588395	42.8430379684166	
925000	-1035.1679250629625	-1085.5697300997017	50.40180503673917	-1085.5697300997017	0.006860134193124331	0.0022029906581448946	44.28386558505299	
926000	-1037.4290766023719	-1087.9871630030104	50.55808640063852	-1087.9871630030104	0.006449151959728317	0.002940100741150002	44.7287749681172	
927000	-1032.2278774697604	-1085.1166992648161	52.88882179505561	-1085.1166992648161	0.006138600792410324	0.00271876181554542	46.98124307786663	
928000	-1036.8649176097406	-1086.826660904417	49.96174329467638	-1086.826660904417	0.007346806922450572	0.0016214484533473635	43.537307872467515	
929000	-1044.2905146296878	-1090.7273496453777	46.43683501568988	-1090.7273496453777	0.008504779711020337	0.005459922660073959	41.22651436154261	
930000	-1038.0961239247372	-1087.8126109350274	49.71648701029005	-1087.8126109350274	0.007300967258750668	0.0029071798855131634	43.875915231091646	
